track_id,field,source,source_class,licence_family
wagga,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
wangaratta,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
wangaratta,circumference_m,"REJECTED — traced perimeter 2825m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
wangaratta,geometry,"OpenStreetMap way/301180872 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
wangaratta,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
wangaratta,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
warracknabeal,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
warracknabeal,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
warracknabeal,geometry,"OpenStreetMap way/130006392 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
warracknabeal,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
warracknabeal,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
warrnambool,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
warrnambool,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
warrnambool,geometry,"OpenStreetMap way/1108098294 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
warrnambool,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
warrnambool,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
warwick,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
warwick,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
warwick,geometry,"OpenStreetMap way/497285533 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
warwick,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
warwick,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
warwick-farm,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
warwick-farm,circumference_m,"REJECTED — traced way is not closed, so it is not a lap — WAY IS NOT CLOSED, not a lap distance",other,ODC-BY (this dataset)
warwick-farm,geometry,"OpenStreetMap way/712067373 (ODbL), geocoded as, fetched 2026-08-17",openstreetmap,ODbL (OpenStreetMap)
warwick-farm,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
warwick-farm,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
wodonga,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
wodonga,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
wodonga,geometry,"OpenStreetMap way/55553149 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
wodonga,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
wodonga,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
wyong,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
wyong,circumference_m,"REJECTED — traced perimeter 3032m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
wyong,geometry,"OpenStreetMap way/186090805 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
wyong,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
wyong,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
